#K-Path          Energy     s    p    d    tot
# NKPTS & NBANDS:  60 192
# Band-Index:    1
   1.27209    -14.370667  0.004  0.000  0.000  0.005
   1.23218    -14.348910  0.002  0.000  0.000  0.002
   1.19226    -14.328786  0.000  0.000  0.000  0.000
   1.15235    -14.311553  0.000  0.000  0.000  0.000
   1.11243    -14.299278  0.000  0.000  0.000  0.000
   1.07252    -14.294687  0.000  0.000  0.000  0.000
   1.07252    -14.294687  0.000  0.000  0.000  0.000
   1.04430    -14.297004  0.000  0.000  0.000  0.000
   1.01607    -14.303359  0.000  0.000  0.000  0.000
   0.98785    -14.312514  0.000  0.000  0.000  0.000
   0.95962    -14.323329  0.000  0.000  0.000  0.000
   0.93140    -14.334989  0.001  0.000  0.000  0.001
   0.90317    -14.346955  0.002  0.000  0.000  0.002
   0.87495    -14.358856  0.003  0.000  0.000  0.003
   0.84673    -14.370434  0.003  0.000  0.000  0.004
   0.81850    -14.381492  0.005  0.000  0.000  0.006
   0.79028    -14.391876  0.007  0.000  0.000  0.007
   0.76205    -14.401462  0.008  0.000  0.000  0.009
   0.73383    -14.410142  0.010  0.000  0.000  0.010
   0.70561    -14.417833  0.012  0.000  0.000  0.012
   0.67738    -14.424458  0.012  0.000  0.000  0.012
   0.64916    -14.429959  0.014  0.000  0.000  0.014
   0.62093    -14.434288  0.014  0.000  0.000  0.014
   0.59271    -14.437406  0.014  0.000  0.000  0.014
   0.56448    -14.439289  0.015  0.000  0.000  0.015
   0.53626    -14.439918  0.015  0.000  0.000  0.015
   0.53626    -14.439918  0.015  0.000  0.000  0.015
   0.50804    -14.441555  0.016  0.000  0.000  0.016
   0.47981    -14.446284  0.016  0.000  0.000  0.017
   0.45159    -14.453634  0.018  0.000  0.000  0.019
   0.42336    -14.462986  0.022  0.000  0.000  0.022
   0.39514    -14.473722  0.026  0.000  0.000  0.027
   0.36691    -14.485286  0.030  0.000  0.000  0.030
   0.33869    -14.497222  0.034  0.000  0.000  0.035
   0.31047    -14.509156  0.038  0.000  0.000  0.039
   0.28224    -14.520787  0.043  0.000  0.000  0.044
   0.25402    -14.531875  0.048  0.000  0.000  0.050
   0.22579    -14.542225  0.052  0.000  0.000  0.053
   0.19757    -14.551677  0.056  0.000  0.000  0.056
   0.16935    -14.560104  0.059  0.000  0.000  0.060
   0.14112    -14.567400  0.062  0.000  0.000  0.065
   0.11290    -14.573482  0.063  0.000  0.000  0.065
   0.08467    -14.578279  0.066  0.000  0.000  0.067
   0.05645    -14.581740  0.068  0.000  0.000  0.069
   0.02822    -14.583831  0.071  0.000  0.000  0.071
   0.00000    -14.584530  0.071  0.000  0.000  0.071
 
